GIP_GXP,TRADING_DATE,TRADING_PERIOD,PRICE
OTA2201,6/04/07,12,46.03
OTA2201,6/04/07,13,51.98
OTA2201,6/04/07,14,50.21
OTA2201,6/04/07,15,50.98
OTA2201,6/04/07,16,49.28
OTA2201,6/04/07,17,50.03
OTA2201,6/04/07,18,46.31
OTA2201,6/04/07,19,50.11
OTA2201,6/04/07,20,50.29
OTA2201,6/04/07,21,53.09
OTA2201,6/04/07,22,50.8
OTA2201,6/04/07,23,48.34
OTA2201,6/04/07,24,49.63
OTA2201,6/04/07,25,50.22
OTA2201,6/04/07,26,49.44
OTA2201,6/04/07,27,48.71
OTA2201,6/04/07,28,48.69
OTA2201,6/04/07,29,47.2
OTA2201,6/04/07,30,45.61
OTA2201,6/04/07,31,45.61
OTA2201,6/04/07,32,45.36
OTA2201,6/04/07,33,45.61
OTA2201,6/04/07,34,44.81
OTA2201,6/04/07,35,44.68
OTA2201,6/04/07,36,45.3
OTA2201,6/04/07,37,47.78
OTA2201,6/04/07,38,49.35
OTA2201,6/04/07,39,47.99
OTA2201,6/04/07,40,47.73
OTA2201,6/04/07,41,48.66
OTA2201,6/04/07,42,48.46
OTA2201,6/04/07,43,47.72
OTA2201,6/04/07,44,47.65
OTA2201,6/04/07,45,47.51
OTA2201,6/04/07,46,48.12
OTA2201,6/04/07,47,50.72
OTA2201,6/04/07,48,44.47
OTA2201,7/04/07,1,49.77
OTA2201,7/04/07,2,45.04
OTA2201,7/04/07,3,50.47
OTA2201,7/04/07,4,47.95
OTA2201,7/04/07,5,48.73
OTA2201,7/04/07,6,44.47
OTA2201,7/04/07,7,42.84
OTA2201,7/04/07,8,42.55
OTA2201,7/04/07,9,44.67
OTA2201,7/04/07,10,44.47
OTA2201,7/04/07,11,48.13
OTA2201,7/04/07,12,42.04
OTA2201,7/04/07,13,42.02
OTA2201,7/04/07,14,41.22
OTA2201,7/04/07,15,41.89
OTA2201,7/04/07,16,42.12
OTA2201,7/04/07,17,41.75
OTA2201,7/04/07,18,42.21
OTA2201,7/04/07,19,42.9
OTA2201,7/04/07,20,40.96
OTA2201,7/04/07,21,41.05
OTA2201,7/04/07,22,40.25
OTA2201,7/04/07,23,39.48
OTA2201,7/04/07,24,39.89
OTA2201,7/04/07,25,39.48
OTA2201,7/04/07,26,39.04
OTA2201,7/04/07,27,39.04
OTA2201,7/04/07,28,39.17
OTA2201,7/04/07,29,39.87
OTA2201,7/04/07,30,39.87
OTA2201,7/04/07,31,39.06
OTA2201,7/04/07,32,38.98
OTA2201,7/04/07,33,39.74
OTA2201,7/04/07,34,39.97
OTA2201,7/04/07,35,42.02
OTA2201,7/04/07,36,43.02
OTA2201,7/04/07,37,42.5
OTA2201,7/04/07,38,47.38
OTA2201,7/04/07,39,41.71
OTA2201,7/04/07,40,41.52
OTA2201,7/04/07,41,42.03
OTA2201,7/04/07,42,40.32
OTA2201,7/04/07,43,41.14
OTA2201,7/04/07,44,42.02
OTA2201,7/04/07,45,41.46
OTA2201,7/04/07,46,41.17
OTA2201,7/04/07,47,44.21
OTA2201,7/04/07,48,42.04
OTA2201,8/04/07,1,50.77
OTA2201,8/04/07,2,42.18
OTA2201,8/04/07,3,42.46
OTA2201,8/04/07,4,50.57
OTA2201,8/04/07,5,45.63
OTA2201,8/04/07,6,44.39
OTA2201,8/04/07,7,42.51
OTA2201,8/04/07,8,41.96
OTA2201,8/04/07,9,41.96
OTA2201,8/04/07,10,41.34
OTA2201,8/04/07,11,41.75
OTA2201,8/04/07,12,40.84
OTA2201,8/04/07,13,42.04
OTA2201,8/04/07,14,42.25
OTA2201,8/04/07,15,42.32
OTA2201,8/04/07,16,42.9
OTA2201,8/04/07,17,44.4
OTA2201,8/04/07,18,43.22
OTA2201,8/04/07,19,44.29
OTA2201,8/04/07,20,51.59
OTA2201,8/04/07,21,47.43
OTA2201,8/04/07,22,47.2
OTA2201,8/04/07,23,40.58
OTA2201,8/04/07,24,40.62
OTA2201,8/04/07,25,40.61
OTA2201,8/04/07,26,40.31
OTA2201,8/04/07,27,46.02
OTA2201,8/04/07,28,40.39
OTA2201,8/04/07,29,40.26
OTA2201,8/04/07,30,39.67
OTA2201,8/04/07,31,40.17
OTA2201,8/04/07,32,40.17
OTA2201,8/04/07,33,40.61
OTA2201,8/04/07,34,38.63
OTA2201,8/04/07,35,38.34
OTA2201,8/04/07,36,39.34
OTA2201,8/04/07,37,39.63
OTA2201,8/04/07,38,46.53
OTA2201,8/04/07,39,45.51
OTA2201,8/04/07,40,39.06
OTA2201,8/04/07,41,39.87
OTA2201,8/04/07,42,40.34
OTA2201,8/04/07,43,40.04
OTA2201,8/04/07,44,38.81
OTA2201,8/04/07,45,42.92
OTA2201,8/04/07,46,44.96
OTA2201,8/04/07,47,46.16
OTA2201,8/04/07,48,44.33
OTA2201,9/04/07,1,46.3
OTA2201,9/04/07,2,43.43
OTA2201,9/04/07,3,43.38
OTA2201,9/04/07,4,38.33
OTA2201,9/04/07,5,46.59
OTA2201,9/04/07,6,45.37
OTA2201,9/04/07,7,45.14
OTA2201,9/04/07,8,44.61
OTA2201,9/04/07,9,44.61
OTA2201,9/04/07,10,44.61
OTA2201,9/04/07,11,44.61
OTA2201,9/04/07,12,43.88
OTA2201,9/04/07,13,46.85
OTA2201,9/04/07,14,47.47
OTA2201,9/04/07,15,48.02
OTA2201,9/04/07,16,49.3
OTA2201,9/04/07,17,47.99
OTA2201,9/04/07,18,50.81
OTA2201,9/04/07,19,54.72
OTA2201,9/04/07,20,58.55
OTA2201,9/04/07,21,60.1
OTA2201,9/04/07,22,59.97
OTA2201,9/04/07,23,59.99
OTA2201,9/04/07,24,58.95
OTA2201,9/04/07,25,60.58
OTA2201,9/04/07,26,59.71
OTA2201,9/04/07,27,59.9
OTA2201,9/04/07,28,58.06
OTA2201,9/04/07,29,61.47
OTA2201,9/04/07,30,61.58
OTA2201,9/04/07,31,59.72
OTA2201,9/04/07,32,60.25
OTA2201,9/04/07,33,60.18
OTA2201,9/04/07,34,67.5
OTA2201,9/04/07,35,60.27
OTA2201,9/04/07,36,60.13
OTA2201,9/04/07,37,71.41
OTA2201,9/04/07,38,83.38
OTA2201,9/04/07,39,82.33
OTA2201,9/04/07,40,81.97
OTA2201,9/04/07,41,68.74
OTA2201,9/04/07,42,67.99
OTA2201,9/04/07,43,68.67
OTA2201,9/04/07,44,68.64
OTA2201,9/04/07,45,57.25
OTA2201,9/04/07,46,56.05
OTA2201,9/04/07,47,56.04
OTA2201,9/04/07,48,49.7
OTA2201,10/04/07,1,57.28
OTA2201,10/04/07,2,47.62
OTA2201,10/04/07,3,47.59
OTA2201,10/04/07,4,41.02
OTA2201,10/04/07,5,42.42
OTA2201,10/04/07,6,42.42
OTA2201,10/04/07,7,42.1
OTA2201,10/04/07,8,41.51
OTA2201,10/04/07,9,43.93
OTA2201,10/04/07,10,42.42
OTA2201,10/04/07,11,41.03
OTA2201,10/04/07,12,41.03
OTA2201,10/04/07,13,43.59
OTA2201,10/04/07,14,43.32
OTA2201,10/04/07,15,48.27
OTA2201,10/04/07,16,57.61
OTA2201,10/04/07,17,60.62
OTA2201,10/04/07,18,74.65
OTA2201,10/04/07,19,72.5
OTA2201,10/04/07,20,76.79
OTA2201,10/04/07,21,75.68
OTA2201,10/04/07,22,67.69
OTA2201,10/04/07,23,76.29
OTA2201,10/04/07,24,77.12
OTA2201,10/04/07,25,91.6
OTA2201,10/04/07,26,84.76
OTA2201,10/04/07,27,88.03
OTA2201,10/04/07,28,85.92
OTA2201,10/04/07,29,79.35
OTA2201,10/04/07,30,80.59
OTA2201,10/04/07,31,80.1
OTA2201,10/04/07,32,82.56
OTA2201,10/04/07,33,88.82
OTA2201,10/04/07,34,88.83
OTA2201,10/04/07,35,89.34
OTA2201,10/04/07,36,85.86
OTA2201,10/04/07,37,72.32
OTA2201,10/04/07,38,71.33
OTA2201,10/04/07,39,64.73
OTA2201,10/04/07,40,83
OTA2201,10/04/07,41,88.58
OTA2201,10/04/07,42,85.6
OTA2201,10/04/07,43,72.09
OTA2201,10/04/07,44,65.15
OTA2201,10/04/07,45,59.6
OTA2201,10/04/07,46,71.75
OTA2201,10/04/07,47,72.01
OTA2201,10/04/07,48,64.75
OTA2201,11/04/07,1,60.24
OTA2201,11/04/07,2,60.21
OTA2201,11/04/07,3,57.96
OTA2201,11/04/07,4,57.07
OTA2201,11/04/07,5,57.62
OTA2201,11/04/07,6,57.62
OTA2201,11/04/07,7,57.54
OTA2201,11/04/07,8,57.43
OTA2201,11/04/07,9,57.52
OTA2201,11/04/07,10,57.51
OTA2201,11/04/07,11,59.05
OTA2201,11/04/07,12,60.19
OTA2201,11/04/07,13,66.88
OTA2201,11/04/07,14,66.22
OTA2201,11/04/07,15,71.05
OTA2201,11/04/07,16,77.45
OTA2201,11/04/07,17,85.94
OTA2201,11/04/07,18,90.63
OTA2201,11/04/07,19,88.5
OTA2201,11/04/07,20,91.43
OTA2201,11/04/07,21,90
OTA2201,11/04/07,22,86.9
OTA2201,11/04/07,23,83.82
OTA2201,11/04/07,24,90.39
OTA2201,11/04/07,25,90.49
OTA2201,11/04/07,26,89.7
OTA2201,11/04/07,27,91.04
OTA2201,11/04/07,28,91.04
OTA2201,11/04/07,29,85.79
OTA2201,11/04/07,30,85.81
OTA2201,11/04/07,31,91.33
OTA2201,11/04/07,32,91.58
OTA2201,11/04/07,33,91.25
OTA2201,11/04/07,34,87.22
OTA2201,11/04/07,35,87.44
OTA2201,11/04/07,36,90.61
OTA2201,11/04/07,37,93.91
OTA2201,11/04/07,38,102.83
OTA2201,11/04/07,39,97.37
OTA2201,11/04/07,40,98
OTA2201,11/04/07,41,94.97
OTA2201,11/04/07,42,87.31
OTA2201,11/04/07,43,80.69
OTA2201,11/04/07,44,82.99
OTA2201,11/04/07,45,69.54
OTA2201,11/04/07,46,61.42
OTA2201,11/04/07,47,58.61
OTA2201,11/04/07,48,57.91
OTA2201,12/04/07,1,59.5
OTA2201,12/04/07,2,58.21
OTA2201,12/04/07,3,59.18
OTA2201,12/04/07,4,57.75
OTA2201,12/04/07,5,53.46
OTA2201,12/04/07,6,53.84
OTA2201,12/04/07,7,58.05
OTA2201,12/04/07,8,47.75
OTA2201,12/04/07,9,48.71
OTA2201,12/04/07,10,46.41
OTA2201,12/04/07,11,51.18
OTA2201,12/04/07,12,50.79
OTA2201,12/04/07,13,57.73
OTA2201,12/04/07,14,58.05
OTA2201,12/04/07,15,61.58
OTA2201,12/04/07,16,66.48
OTA2201,12/04/07,17,77.24
OTA2201,12/04/07,18,77.78
OTA2201,12/04/07,19,74.27
OTA2201,12/04/07,20,61.43
OTA2201,12/04/07,21,55.97
OTA2201,12/04/07,22,64.86
OTA2201,12/04/07,23,64.49
OTA2201,12/04/07,24,64.28
OTA2201,12/04/07,25,74.99
OTA2201,12/04/07,26,65.7
OTA2201,12/04/07,27,74.87
OTA2201,12/04/07,28,65.67
OTA2201,12/04/07,29,75.11
OTA2201,12/04/07,30,75.64
OTA2201,12/04/07,31,75.91
OTA2201,12/04/07,32,81.12
OTA2201,12/04/07,33,74.79
OTA2201,12/04/07,34,78.51
OTA2201,12/04/07,35,85.5
OTA2201,12/04/07,36,87.14
OTA2201,12/04/07,37,90.1
OTA2201,12/04/07,38,90.88
OTA2201,12/04/07,39,88.56
OTA2201,12/04/07,40,85.61
OTA2201,12/04/07,41,74.75
OTA2201,12/04/07,42,69.95
OTA2201,12/04/07,43,59.6
OTA2201,12/04/07,44,58.97
OTA2201,12/04/07,45,57.81
OTA2201,12/04/07,46,54.02
OTA2201,12/04/07,47,55.97
OTA2201,12/04/07,48,53.65
OTA2201,13/04/07,1,57.06
OTA2201,13/04/07,2,53.73
OTA2201,13/04/07,3,53.85
OTA2201,13/04/07,4,58.05
OTA2201,13/04/07,5,58.11
OTA2201,13/04/07,6,55.16
OTA2201,13/04/07,7,53.58
OTA2201,13/04/07,8,51.57
OTA2201,13/04/07,9,55.18
OTA2201,13/04/07,10,50.49
OTA2201,13/04/07,11,51.99
OTA2201,13/04/07,12,49.4
OTA2201,13/04/07,13,60.38
OTA2201,13/04/07,14,60.74
OTA2201,13/04/07,15,66.63
OTA2201,13/04/07,16,62.38
OTA2201,13/04/07,17,77.95
OTA2201,13/04/07,18,79.72
OTA2201,13/04/07,19,79.75
OTA2201,13/04/07,20,78.04
OTA2201,13/04/07,21,78.55
OTA2201,13/04/07,22,77.12
OTA2201,13/04/07,23,82.26
OTA2201,13/04/07,24,82.13
OTA2201,13/04/07,25,80.65
OTA2201,13/04/07,26,82.16
OTA2201,13/04/07,27,81.76
OTA2201,13/04/07,28,80.89
OTA2201,13/04/07,29,84.35
OTA2201,13/04/07,30,85.05
OTA2201,13/04/07,31,84.88
OTA2201,13/04/07,32,80.41
OTA2201,13/04/07,33,83.09
OTA2201,13/04/07,34,83.66
OTA2201,13/04/07,35,81.36
OTA2201,13/04/07,36,85.27
OTA2201,13/04/07,37,88.29
OTA2201,13/04/07,38,81.7
OTA2201,13/04/07,39,67.91
OTA2201,13/04/07,40,66.98
OTA2201,13/04/07,41,73.44
OTA2201,13/04/07,42,72.89
OTA2201,13/04/07,43,71.87
OTA2201,13/04/07,44,69.84
OTA2201,13/04/07,45,60.07
OTA2201,13/04/07,46,57.23
OTA2201,13/04/07,47,61.4
OTA2201,13/04/07,48,58.25
OTA2201,14/04/07,1,59.74
OTA2201,14/04/07,2,59.04
OTA2201,14/04/07,3,57.12
OTA2201,14/04/07,4,56.37
OTA2201,14/04/07,5,55.42
OTA2201,14/04/07,6,47.08
OTA2201,14/04/07,7,47.06
OTA2201,14/04/07,8,47.04
OTA2201,14/04/07,9,47.07
OTA2201,14/04/07,10,47.06
OTA2201,14/04/07,11,47.06
OTA2201,14/04/07,12,46.24
OTA2201,14/04/07,13,55.33
OTA2201,14/04/07,14,54.52
OTA2201,14/04/07,15,56.15
OTA2201,14/04/07,16,57.41
OTA2201,14/04/07,17,50.75
OTA2201,14/04/07,18,59.07
OTA2201,14/04/07,19,64.84
OTA2201,14/04/07,20,64.35
OTA2201,14/04/07,21,59.05
OTA2201,14/04/07,22,56.11
OTA2201,14/04/07,23,56.04
OTA2201,14/04/07,24,55.43
OTA2201,14/04/07,25,56.42
OTA2201,14/04/07,26,61.35
OTA2201,14/04/07,27,60.67
OTA2201,14/04/07,28,56.24
OTA2201,14/04/07,29,59.39
OTA2201,14/04/07,30,58.83
OTA2201,14/04/07,31,58.86
OTA2201,14/04/07,32,57.93
OTA2201,14/04/07,33,58.73
OTA2201,14/04/07,34,58.41
OTA2201,14/04/07,35,58.6
OTA2201,14/04/07,36,59.48
OTA2201,14/04/07,37,73.59
OTA2201,14/04/07,38,76.92
OTA2201,14/04/07,39,60.2
OTA2201,14/04/07,40,59.01
OTA2201,14/04/07,41,58.7
OTA2201,14/04/07,42,59.85
OTA2201,14/04/07,43,59.7
OTA2201,14/04/07,44,59.27
OTA2201,14/04/07,45,55.82
OTA2201,14/04/07,46,49.31
OTA2201,14/04/07,47,55.75
OTA2201,14/04/07,48,47.05
OTA2201,15/04/07,1,47.71
OTA2201,15/04/07,2,47.28
OTA2201,15/04/07,3,49.04
OTA2201,15/04/07,4,46.33
OTA2201,15/04/07,5,46.37
OTA2201,15/04/07,6,46.4
OTA2201,15/04/07,7,46.18
OTA2201,15/04/07,8,45.88
OTA2201,15/04/07,9,45.18
OTA2201,15/04/07,10,46.04
OTA2201,15/04/07,11,46.51
OTA2201,15/04/07,12,44.36
OTA2201,15/04/07,13,45.92
OTA2201,15/04/07,14,46.04
OTA2201,15/04/07,15,46.48
OTA2201,15/04/07,16,46.49
OTA2201,15/04/07,17,46.42
OTA2201,15/04/07,18,48.13
OTA2201,15/04/07,19,48.65
OTA2201,15/04/07,20,50.88
OTA2201,15/04/07,21,49.04
OTA2201,15/04/07,22,48.01
OTA2201,15/04/07,23,47.75
OTA2201,15/04/07,24,49.72
OTA2201,15/04/07,25,50.6
OTA2201,15/04/07,26,51.54
OTA2201,15/04/07,27,50
OTA2201,15/04/07,28,50.37
OTA2201,15/04/07,29,49.58
OTA2201,15/04/07,30,47.11
OTA2201,15/04/07,31,50.13
OTA2201,15/04/07,32,49.8
OTA2201,15/04/07,33,49.24
OTA2201,15/04/07,34,49.68
OTA2201,15/04/07,35,50.99
OTA2201,15/04/07,36,60.35
OTA2201,15/04/07,37,65.47
OTA2201,15/04/07,38,64.86
OTA2201,15/04/07,39,64.39
OTA2201,15/04/07,40,63.93
OTA2201,15/04/07,41,65.19
OTA2201,15/04/07,42,62.72
OTA2201,15/04/07,43,58.23
OTA2201,15/04/07,44,49.22
OTA2201,15/04/07,45,48.46
OTA2201,15/04/07,46,47.54
OTA2201,15/04/07,47,49.44
OTA2201,15/04/07,48,47.44
OTA2201,16/04/07,1,47.42
OTA2201,16/04/07,2,47.94
OTA2201,16/04/07,3,47.95
OTA2201,16/04/07,4,47.92
OTA2201,16/04/07,5,47.24
OTA2201,16/04/07,6,46.81
OTA2201,16/04/07,7,46.81
OTA2201,16/04/07,8,46.81
OTA2201,16/04/07,9,46.81
OTA2201,16/04/07,10,46.77
OTA2201,16/04/07,11,47.78
OTA2201,16/04/07,12,47.64
OTA2201,16/04/07,13,57.74
OTA2201,16/04/07,14,60.61
OTA2201,16/04/07,15,60.58
OTA2201,16/04/07,16,60.83
OTA2201,16/04/07,17,68.29
OTA2201,16/04/07,18,67.03
OTA2201,16/04/07,19,67.04
OTA2201,16/04/07,20,70.77
OTA2201,16/04/07,21,72.99
OTA2201,16/04/07,22,60.83
OTA2201,16/04/07,23,66.11
OTA2201,16/04/07,24,71.4
OTA2201,16/04/07,25,67.44
OTA2201,16/04/07,26,67.6
OTA2201,16/04/07,27,64.23
OTA2201,16/04/07,28,62.74
OTA2201,16/04/07,29,60.19
OTA2201,16/04/07,30,60.25
OTA2201,16/04/07,31,58.55
OTA2201,16/04/07,32,58.36
OTA2201,16/04/07,33,58.43
OTA2201,16/04/07,34,49.95
OTA2201,16/04/07,35,49.6
OTA2201,16/04/07,36,55.94
OTA2201,16/04/07,37,65.74
OTA2201,16/04/07,38,65.77
OTA2201,16/04/07,39,57.04
OTA2201,16/04/07,40,57.46
OTA2201,16/04/07,41,57.37
OTA2201,16/04/07,42,72.28
OTA2201,16/04/07,43,60.11
OTA2201,16/04/07,44,49.11
OTA2201,16/04/07,45,48.73
OTA2201,16/04/07,46,47.31
OTA2201,16/04/07,47,47.26
OTA2201,16/04/07,48,46.13
OTA2201,17/04/07,1,48.37
OTA2201,17/04/07,2,47.5
OTA2201,17/04/07,3,46.49
OTA2201,17/04/07,4,46.04
OTA2201,17/04/07,5,46.47
OTA2201,17/04/07,6,46.47
OTA2201,17/04/07,7,45.52
OTA2201,17/04/07,8,45.27
OTA2201,17/04/07,9,44.67
OTA2201,17/04/07,10,44.56
OTA2201,17/04/07,11,45.43
OTA2201,17/04/07,12,45.69
OTA2201,17/04/07,13,49.13
OTA2201,17/04/07,14,57.94
OTA2201,17/04/07,15,58.83
OTA2201,17/04/07,16,59.99
OTA2201,17/04/07,17,65.26
OTA2201,17/04/07,18,67.29
OTA2201,17/04/07,19,67.91
OTA2201,17/04/07,20,67.91
OTA2201,17/04/07,21,70.88
OTA2201,17/04/07,22,83.55
OTA2201,17/04/07,23,82.98
OTA2201,17/04/07,24,84.13
OTA2201,17/04/07,25,77.83
OTA2201,17/04/07,26,78.23
OTA2201,17/04/07,27,79.75
OTA2201,17/04/07,28,72.19
OTA2201,17/04/07,29,72.4
OTA2201,17/04/07,30,75.02
OTA2201,17/04/07,31,74.39
OTA2201,17/04/07,32,72.3
OTA2201,17/04/07,33,74.98
OTA2201,17/04/07,34,78.05
OTA2201,17/04/07,35,77.8
OTA2201,17/04/07,36,84.12
OTA2201,17/04/07,37,85.31
OTA2201,17/04/07,38,85.66
OTA2201,17/04/07,39,82.02
OTA2201,17/04/07,40,76.46
OTA2201,17/04/07,41,79.28
OTA2201,17/04/07,42,78.34
OTA2201,17/04/07,43,76.12
OTA2201,17/04/07,44,76.79
OTA2201,17/04/07,45,69.85
OTA2201,17/04/07,46,64.03
OTA2201,17/04/07,47,74.4
OTA2201,17/04/07,48,67.82
OTA2201,18/04/07,1,72.32
OTA2201,18/04/07,2,72.28
OTA2201,18/04/07,3,73.16
OTA2201,18/04/07,4,71.05
OTA2201,18/04/07,5,63.51
OTA2201,18/04/07,6,60.11
OTA2201,18/04/07,7,57.79
OTA2201,18/04/07,8,60.26
OTA2201,18/04/07,9,59.79
OTA2201,18/04/07,10,57.55
OTA2201,18/04/07,11,63.7
OTA2201,18/04/07,12,62.07
OTA2201,18/04/07,13,70.21
OTA2201,18/04/07,14,63.09
OTA2201,18/04/07,15,64.42
OTA2201,18/04/07,16,65.35
OTA2201,18/04/07,17,73.81
OTA2201,18/04/07,18,74.41
OTA2201,18/04/07,19,77.06
OTA2201,18/04/07,20,71.78
OTA2201,18/04/07,21,73.86
OTA2201,18/04/07,22,72.42
OTA2201,18/04/07,23,79.1
OTA2201,18/04/07,24,78.29
OTA2201,18/04/07,25,77.25
OTA2201,18/04/07,26,76.94
OTA2201,18/04/07,27,90.75
OTA2201,18/04/07,28,92.67
OTA2201,18/04/07,29,88.08
OTA2201,18/04/07,30,87.16
OTA2201,18/04/07,31,84.01
OTA2201,18/04/07,32,85.11
OTA2201,18/04/07,33,84.93
OTA2201,18/04/07,34,83.69
OTA2201,18/04/07,35,80.64
OTA2201,18/04/07,36,93.12
OTA2201,18/04/07,37,104.94
OTA2201,18/04/07,38,98.08
OTA2201,18/04/07,39,94.46
OTA2201,18/04/07,40,89.46
OTA2201,18/04/07,41,91.37
OTA2201,18/04/07,42,87.39
OTA2201,18/04/07,43,93.46
OTA2201,18/04/07,44,106.59
OTA2201,18/04/07,45,102.73
OTA2201,18/04/07,46,94.65
OTA2201,18/04/07,47,92.7
OTA2201,18/04/07,48,92.02
OTA2201,19/04/07,1,56.72
OTA2201,19/04/07,2,57.56
OTA2201,19/04/07,3,57.55
OTA2201,19/04/07,4,57.5
OTA2201,19/04/07,5,62.41
OTA2201,19/04/07,6,57.83
OTA2201,19/04/07,7,56.78
OTA2201,19/04/07,8,56.65
OTA2201,19/04/07,9,56.65
OTA2201,19/04/07,10,57.04
OTA2201,19/04/07,11,56.82
OTA2201,19/04/07,12,56.91
OTA2201,19/04/07,13,68.57
OTA2201,19/04/07,14,72.56
OTA2201,19/04/07,15,72.53
OTA2201,19/04/07,16,73.11
OTA2201,19/04/07,17,78.95
OTA2201,19/04/07,18,79.86
OTA2201,19/04/07,19,80.44
OTA2201,19/04/07,20,79.9
OTA2201,19/04/07,21,81.45
OTA2201,19/04/07,22,82.1
OTA2201,19/04/07,23,82.09
OTA2201,19/04/07,24,82.06
OTA2201,19/04/07,25,81.95
OTA2201,19/04/07,26,80.93
OTA2201,19/04/07,27,79.73
OTA2201,19/04/07,28,65.62
OTA2201,19/04/07,29,66.89
OTA2201,19/04/07,30,66.86
OTA2201,19/04/07,31,66.65
OTA2201,19/04/07,32,63.73
OTA2201,19/04/07,33,64.04
OTA2201,19/04/07,34,56.12
OTA2201,19/04/07,35,62.22
OTA2201,19/04/07,36,71.26
OTA2201,19/04/07,37,80.14
OTA2201,19/04/07,38,86.68
OTA2201,19/04/07,39,79.57
OTA2201,19/04/07,40,70.81
OTA2201,19/04/07,41,71.85
OTA2201,19/04/07,42,64.29
OTA2201,19/04/07,43,61.36
OTA2201,19/04/07,44,64.13
OTA2201,19/04/07,45,57.27
OTA2201,19/04/07,46,62.07
OTA2201,19/04/07,47,63.33
OTA2201,19/04/07,48,62.31
OTA2201,20/04/07,1,57.02
OTA2201,20/04/07,2,55.52
OTA2201,20/04/07,3,56.39
OTA2201,20/04/07,4,56.52
OTA2201,20/04/07,5,55.86
OTA2201,20/04/07,6,55.85
OTA2201,20/04/07,7,56.13
OTA2201,20/04/07,8,55.18
OTA2201,20/04/07,9,55.19
OTA2201,20/04/07,10,55.63
OTA2201,20/04/07,11,56.01
OTA2201,20/04/07,12,55.3
OTA2201,20/04/07,13,62.78
OTA2201,20/04/07,14,69.7
OTA2201,20/04/07,15,80.65
OTA2201,20/04/07,16,82.48
OTA2201,20/04/07,17,84.99
OTA2201,20/04/07,18,93.27
OTA2201,20/04/07,19,93.26
OTA2201,20/04/07,20,88.98
OTA2201,20/04/07,21,83.54
OTA2201,20/04/07,22,82.42
OTA2201,20/04/07,23,83.62
OTA2201,20/04/07,24,80.77
OTA2201,20/04/07,25,80.24
OTA2201,20/04/07,26,79.46
OTA2201,20/04/07,27,73.39
OTA2201,20/04/07,28,65.88
OTA2201,20/04/07,29,67.18
OTA2201,20/04/07,30,67.04
OTA2201,20/04/07,31,69.05
OTA2201,20/04/07,32,67.7
OTA2201,20/04/07,33,63.5
OTA2201,20/04/07,34,63.09
OTA2201,20/04/07,35,63.84
OTA2201,20/04/07,36,66.96
OTA2201,20/04/07,37,84.3
OTA2201,20/04/07,38,87.32
OTA2201,20/04/07,39,83.66
OTA2201,20/04/07,40,69.58
OTA2201,20/04/07,41,69.38
OTA2201,20/04/07,42,68.23
OTA2201,20/04/07,43,67.31
OTA2201,20/04/07,44,66.73
OTA2201,20/04/07,45,64.91
OTA2201,20/04/07,46,62.86
OTA2201,20/04/07,47,61.96
OTA2201,20/04/07,48,55.83
OTA2201,21/04/07,1,55.47
OTA2201,21/04/07,2,55.71
OTA2201,21/04/07,3,53.36
OTA2201,21/04/07,4,56.29
OTA2201,21/04/07,5,54.72
OTA2201,21/04/07,6,54.36
OTA2201,21/04/07,7,55.14
OTA2201,21/04/07,8,54.46
OTA2201,21/04/07,9,54.47
OTA2201,21/04/07,10,54.36
OTA2201,21/04/07,11,54.38
OTA2201,21/04/07,12,55.92
OTA2201,21/04/07,13,56.75
OTA2201,21/04/07,14,55.02
OTA2201,21/04/07,15,55.4
OTA2201,21/04/07,16,59.01
OTA2201,21/04/07,17,53.5
OTA2201,21/04/07,18,57.33
OTA2201,21/04/07,19,61.35
OTA2201,21/04/07,20,61.62
OTA2201,21/04/07,21,60.61
OTA2201,21/04/07,22,60.51
OTA2201,21/04/07,23,57.87
OTA2201,21/04/07,24,57.55
OTA2201,21/04/07,25,57.37
OTA2201,21/04/07,26,57.77
OTA2201,21/04/07,27,54.63
OTA2201,21/04/07,28,52.3
OTA2201,21/04/07,29,53.09
OTA2201,21/04/07,30,49
OTA2201,21/04/07,31,49.46
OTA2201,21/04/07,32,52.02
OTA2201,21/04/07,33,46.42
OTA2201,21/04/07,34,80.74
OTA2201,21/04/07,35,80.85
OTA2201,21/04/07,36,100.16
OTA2201,21/04/07,37,104.5
OTA2201,21/04/07,38,103.93
OTA2201,21/04/07,39,86.83
OTA2201,21/04/07,40,72.68
OTA2201,21/04/07,41,73.5
OTA2201,21/04/07,42,77.24
OTA2201,21/04/07,43,59.37
OTA2201,21/04/07,44,59.81
OTA2201,21/04/07,45,59.31
OTA2201,21/04/07,46,57.3
OTA2201,21/04/07,47,57.13
OTA2201,21/04/07,48,56.51
OTA2201,22/04/07,1,55.75
OTA2201,22/04/07,2,55.69
OTA2201,22/04/07,3,54.26
OTA2201,22/04/07,4,53.27
OTA2201,22/04/07,5,54.29
OTA2201,22/04/07,6,54.3
OTA2201,22/04/07,7,53.14
OTA2201,22/04/07,8,53.14
OTA2201,22/04/07,9,52.68
OTA2201,22/04/07,10,52.68
OTA2201,22/04/07,11,54.27
OTA2201,22/04/07,12,52.54
OTA2201,22/04/07,13,52.5
OTA2201,22/04/07,14,47.03
OTA2201,22/04/07,15,48.61
OTA2201,22/04/07,16,49.49
OTA2201,22/04/07,17,47.04
OTA2201,22/04/07,18,50.61
OTA2201,22/04/07,19,60.21
